hash,block_number,index,status,pnl_heuristic,gross_profit,miner_tip,tx_cost,pnl,calldata
0x37c00205632619faa9bb8cbcfa03ccb914579e79e7679c2dbe93bd272f7ffc1c,13512084,27,0,2,-11.507036164365276,0.0,0.02234338195927239,-11.529379546324549,0x04236cf5c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2800000040000000000000000000000000000000000000000000000009fb1346cb290d6f9d0e30db0c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000044a9059cbb00000000000000000000000043ae24960e5534731fc831386c07755a2dc33d470000000000000000000000000000000000000000000000009fb1346cb290d6f943ae24960e5534731fc831386c07755a2dc33d47000000a4022c0d9f00000000000000000000000000000000000000000000011bde304cab435cbf2e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a1d7b2d891e3a1f9ef4bbc5be20630c2feb1c47000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000a1d7b2d891e3a1f9ef4bbc5be20630c2feb1c470000000a4022c0d9f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a6da390afad1d01600000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d000000000000000000000000000000000000000000000000a6da390afad1d016
0x3a173b1aeb74234240112e8824b11215f739a81d22f92bf3bd3c80ccf131f4f3,13653476,41,1,2,0.9340458753566168,0.0,0.05124060527057712,0.8828052700860396,0x04236cf5ed5f8192e28da677b823679aba71f97628f211e000000084f389e16100000000000000000000000060594a405d53811d3bc4766596efd80fd545a27000000000000000000000000000000000000000000000005150ae84a8cdf0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000de0b6b3a7640000ed5f8192e28da677b823679aba71f97628f211e000000084f389e161000000000000000000000000bb2e5c2ff298fd96e166f90c8abacaf714df14f80000000000000000000000000000000000000000000553d39257d0364653ccc900000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000de0b6b3a764000060594a405d53811d3bc4766596efd80fd545a270000002e4128acb0800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f660000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012fea590fd081b1000000000000000000000000000fffd8963efd1fc6a506488495d951d5263988d2500000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000220bb2e5c2ff298fd96e166f90c8abacaf714df14f800000124128acb0800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000001417afbdd256816bf576d00000000000000000000000000000000000000000000000000000001000276a400000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000000606b175474e89094c44da98b954eedeac495271d0f00000044a9059cbb000000000000000000000000bb2e5c2ff298fd96e166f90c8abacaf714df14f800000000000000000000000000000000000000000001417afbdd256816bf576d0000005c17305f0e18318994a57b494078cac866a857f7b600000024b7e931210000000000000000000000000000000000000000000141981fdd5088f10790b2c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2800000040000000000000000000000000000000000000000000000130b9bf6c364a781cbd0e30db0c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000044a9059cbb00000000000000000000000060594a405d53811d3bc4766596efd80fd545a270000000000000000000000000000000000000000000000012fea590fd081b100000000000000000000000000000000210c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d0000000000000000000000000000000000000000000000000cf665c65c8c71cb
0x44663a83bae2dd69089e68f2ddb9639bf3fa19ce9a94886276d6255177ffd221,13597733,17,0,2,-8.8,0.0,0.039518585028676806,-8.839518585028678,0x04236cf5c581b735a1688071a1746c968e0798d642ede49100000044095ea7b30000000000000000000000005d0f47b32fdd343bfa74ce221808e2abe4a53827ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2800000040000000000000000000000000000000000000000000000007a1fe16027700000d0e30db04bec87cb126de6c1f8b410e32d1f4ae472fdd83b00000124128acb0800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000007a1fe1602770000000000000000000000000000000000000000000000000000000000001000276a400000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000060c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000044a9059cbb0000000000000000000000004bec87cb126de6c1f8b410e32d1f4ae472fdd83b0000000000000000000000000000000000000000000000007a1fe160277000000000005c5d0f47b32fdd343bfa74ce221808e2abe4a538270000008465b2489b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003000000000000000000000000000000000000000000000000000000086afac6da000000000000000000000000000000000000000000000000000000000000000011b815efb8f581194ae79006d24e0d814b7697f600000124128acb0800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000bd36a93b2000000000000000000000000fffd8963efd1fc6a506488495d951d5263988d2500000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000060dac17f958d2ee523a2206206994597c13d831ec700000044a9059cbb00000000000000000000000011b815efb8f581194ae79006d24e0d814b7697f60000000000000000000000000000000000000000000000000000000bd36a93b20000005cc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d000000000000000000000000000000000000000000000000949832578b03d98d
0x4561bc051e21e6de5c1048da3e850d6e7e13547d40a61916039590b05d27f2ae,13742395,17,0,2,-0.81794549,0.0,0.01304788299278926,-0.8309933729927893,0x04236cf5c86d054809623432210c107af2e3f619dcfbf65200000044095ea7b300000000000000000000000095e6f48254609a6ee006f7d493c8e5fb97094ceffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffd7e2f93cfa76f6a6ecf740ba280a94468b103ec000000040902f1acfd7e2f93cfa76f6a6ecf740ba280a94468b103ec000000040902f1acc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2800000040000000000000000000000000000000000000000000000000b59ed16e9153400d0e30db0c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000044a9059cbb000000000000000000000000fd7e2f93cfa76f6a6ecf740ba280a94468b103ec0000000000000000000000000000000000000000000000000b59ed16e9153400fd7e2f93cfa76f6a6ecf740ba280a94468b103ec00000084022c0d9f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084b9f79a06fcbcd04dc00000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66000000000000000000000000000000000000000000000000000000000000000061935cbdd02287b511119ddb11aeb42f1593b7ef000003649b44d556000000000000000000000000000000000000000000000000000000000000006000000000000000000000000000000000000000000000084b9f79a06fcbcd04db00000000000000000000000000000000000000000000000000000000000002e0000000000000000000000000bbb6ef032838fbd280849e7f5f6df326860e6f6b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000086003b044f70dac0abc80ac8957305b6370893ed00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ba43b7400000000000000000000000000000000000000000000004ba0c0c9b47efb94c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000061b5118860f7ba76deeb110b806ada36c05707b56d8aded9641c8188a5641bc2ffc90a0e00000000000000000000000000000000000000000000000000000000000001c00000000000000000000000000000000000000000000000000000000000000220000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000024f47261b0000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024f47261b0000000000000000000000000c86d054809623432210c107af2e3f619dcfbf6520000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000421b46137bd60afb07f92831016db96a5edcb9b87a4eb0cdca5b874bec4ac8958c5332bbd7ff7b75e9c10463263b8d0d540d6238849a35be4583f779e6fc04a418c20200000000000000000000000000000000000000000000000000000000000097dec872013f6b5fb443861090ad9315428781260000006495e3c50b0000000000000000000000000000000000000000000000000000000146e48a7500000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000061abec8e
0x49f3e7ec5bd99e98f586b4b8af865ced12e59ab1694bf44741606fdbd61b455e,13619023,3,0,2,-20.0,0.0,0.01143996287823672,-20.011439962878235,0x04236cf5def171fe48cf0115b1d80b88dc8eab59176fee5780000344000000000000000000000000000000000000000000000001158e460913d0000054e3f31b0000000000000000000000000000000000000000000000000000000000000020000000000000000000000000eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000000000000000000000000001158e460913d00000000000000000000000000000000000000000000000000001142b0090b6460000000000000000000000000000000000000000000000000001158e460913d0000000000000000000000000000000000000000000000000000000000000000001e00000000000000000000000000000000000000000000000000000000000000220000000000000000000000000000000000000000000000000000000000000026000000000000000000000000000000000000000000000000000000000000002c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000619237ad4d5633f045cd11ec974125823095df1c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000000000000000000000000000000000000000000004d0e30db0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000001158e460913d000000000000000000000000000000000000000000000000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d00000000000000000000000000000000000000000000000115ec0d0921502bd7
0x4c5fb590a61d0412852d49b20430786c1fc6a088924ffaa7c77c95bc89b67e44,13764340,242,0,2,0.0,0.0,0.03812853577712741,-0.03812853577712741,0x04236cf5ed5f8192e28da677b823679aba71f97628f211e000000084f389e16100000000000000000000000088e6a0c2ddd26feeb64f039a2c41296fcb3f5640000000000000000000000000000000000000000000000000000003a352944000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000f4240b783c0e21763bef9f2d04e6499abfbe23adb7e1f00000004edaafe20b783c0e21763bef9f2d04e6499abfbe23adb7e1f000000043be8261bed5f8192e28da677b823679aba71f97628f211e000000084f389e1610000000000000000000000008c54aa2a32a779e6f6fbea568ad85a19e0109c26000000000000000000000000000000000000000000034fa64c9c0b50dacf00c800000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000de0b6b3a764000088e6a0c2ddd26feeb64f039a2c41296fcb3f564000000324128acb0800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000202e33f860200000000000000000000000000000000000000000000000000000001000276a400000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000260c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d00000000000000000000000000000000000000000000001bcd2a917a94397ff9b783c0e21763bef9f2d04e6499abfbe23adb7e1f8000004400000000000000000000000000000000000000000000001bcd2a917a94397ff98de9322200000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000001bcd2a917a94397ff98c54aa2a32a779e6f6fbea568ad85a19e0109c2600000124128acb0800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000001d521339f91de2443ec7800000000000000000000000000000000000000000000000000000001000276a400000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000060956f47f50a910163d8bf957cf5846d573e7f87ca00000044a9059cbb0000000000000000000000008c54aa2a32a779e6f6fbea568ad85a19e0109c2600000000000000000000000000000000000000000001d521339f91de2443ec780000005ca0b86991c6218b36c1d19d4a2e9eb0ce3606eb4800000044a9059cbb00000000000000000000000088e6a0c2ddd26feeb64f039a2c41296fcb3f564000000000000000000000000000000000000000000000000000000202e33f860200000000000000000000000000000250a0b86991c6218b36c1d19d4a2e9eb0ce3606eb4800000044a9059cbb0000000000000000000000000a04e8b4d2014cd2d07a9eaf946945bed1262a9900000000000000000000000000000000000000000000000000000000bb23eb4f
0x4e01b3d38d3cc4db7b6a638ca081d7afa73cd2df4beb3348b36093dfe1b6f614,13754656,63,0,2,-18.86105721,0.0,0.01888828372971792,-18.879945493729718,0x04236cf5c02aaa39b223fe8d0a0e5c4f27ead9083c756cc28000000400000000000000000000000000000000000000000000000105bfef9a325ec000d0e30db0381fe4eb128db1621647ca00965da3f9e09f4fac000000043850c7bd7b73644935b8e68019ac6356c40661e1bc315860000000040902f1ac381fe4eb128db1621647ca00965da3f9e09f4fac00000144128acb080027100000000000000000007b73644935b8e68019ac6356c40661e1bc315860000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105bfef9a325ec000000000000000000000000000fffd8963efd1fc6a506488495d951d5263988d2500000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000080c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000006423b872dd00000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66000000000000000000000000381fe4eb128db1621647ca00965da3f9e09f4fac00000000000000000000000000000000000000000000000105bfef9a325ec0000000007c7b73644935b8e68019ac6356c40661e1bc315860000000040902f1ac7b73644935b8e68019ac6356c40661e1bc31586000000084022c0d9f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109c05d907d87781500000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f660000000000000000000000000000000000000000000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d00000000000000000000000000000000000000000000000109c05d907d877815
0x51c3df551275d566daea0ec8239266999554dcd45da8eacb35262a782ff4a8fc,13462480,280,1,2,0.0,0.0,0.004231995697810854,-0.004231995697810854,0xa9059cbb00000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66000000000000000000000000000000000000000000000000000009184e72a000
0x52e0e576bcdbc62a3391c32d672682b27d5fc1eb6a7738220f203e95689209e6,13590737,79,0,2,0.0,0.0,0.15973610216187545,-0.15973610216187545,0x04236cf5b783c0e21763bef9f2d04e6499abfbe23adb7e1f00000004edaafe20b783c0e21763bef9f2d04e6499abfbe23adb7e1f000000043be8261bed5f8192e28da677b823679aba71f97628f211e000000084f389e1610000000000000000000000008c54aa2a32a779e6f6fbea568ad85a19e0109c2600000000000000000000000000000000000000000005cc867dea678d5416e86000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000de0b6b3a7640000ed5f8192e28da677b823679aba71f97628f211e000000084f389e16100000000000000000000000088e6a0c2ddd26feeb64f039a2c41296fcb3f5640000000000000000000000000000000000000000000000000000002366799eed7000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000f424088e6a0c2ddd26feeb64f039a2c41296fcb3f564000000324128acb0800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000205ed24087200000000000000000000000000000000000000000000000000000001000276a400000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000260c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d000000000000000000000000000000000000000000000019e079ab8ca6de6000b783c0e21763bef9f2d04e6499abfbe23adb7e1f80000044000000000000000000000000000000000000000000000019e079ab8ca6de60008de9322200000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66000000000000000000000000000000000000000000000019e079ab8ca6de60008c54aa2a32a779e6f6fbea568ad85a19e0109c2600000124128acb0800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000001d86b5522fe8da430efbc00000000000000000000000000000000000000000000000000000001000276a400000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000060956f47f50a910163d8bf957cf5846d573e7f87ca00000044a9059cbb0000000000000000000000008c54aa2a32a779e6f6fbea568ad85a19e0109c2600000000000000000000000000000000000000000001d86b5522fe8da430efbc0000005ca0b86991c6218b36c1d19d4a2e9eb0ce3606eb4800000044a9059cbb00000000000000000000000088e6a0c2ddd26feeb64f039a2c41296fcb3f564000000000000000000000000000000000000000000000000000000205ed24087200000000000000000000000000000250c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d0000000000000000000000000000000000000000000000001f9c6f5edff41011
0x57ad0a9c0f627d4daa47e950de860cce9a86664f3e50ad018350836029f8a96b,13490732,5,1,2,2.1768531679618626,0.0,0.03399465222587742,2.142858515735985,0x04236cf50bb5fd9b4e16607d32c4e5ac625ac5381c60592000000364128acb0800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f660000000000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffffffffffffffffffffffffffe8fff6ce9a000000000000000000000000fffd8963efd1fc6a506488495d951d5263988d2500000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000002a0fd31c7d00ca47653c6ce64af53c1571f9c36566a000000449ebea88c00000000000000000000000000000000000000000000000000000017000931660000000000000000000000000000000000000000000000000000000000000000383518188c0c6d7730d91b2c03a03c837814a89900000044a9059cbb00000000000000000000000034d7d7aaf50ad4944b70b320acb24c95fa2def7c000000000000000000000000000000000000000000000000000000170009316634d7d7aaf50ad4944b70b320acb24c95fa2def7c000000a4022c0d9f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019e6da1d300708f75c05000000000000000000000000c3d03e4f041fd4cd388c549ee2a29a9e5075882f00000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000c3d03e4f041fd4cd388c549ee2a29a9e5075882f000000a4022c0d9f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018f5beb7d5fbcdce600000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000044a9059cbb0000000000000000000000000bb5fd9b4e16607d32c4e5ac625ac5381c60592000000000000000000000000000000000000000000000000171262f11232feb68000000000000000000000000000000000000028cc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d0000000000000000000000000000000000000000000000001e35bc6c3c8cf17e
0x5fe3d43612f6f415214863c9f9e674a3c4a8b0718bd57f06c9c2fd1116e2b197,13492907,53,0,2,-4.823442471289248,0.0,0.007266524163139376,-4.830708995452387,0x04236cf5c02aaa39b223fe8d0a0e5c4f27ead9083c756cc28000000400000000000000000000000000000000000000000000000042f04f5f37ba560ad0e30db0c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000044a9059cbb00000000000000000000000017a2194d55f52fd0c711e0e42b41975494bb109b00000000000000000000000000000000000000000000000042f04f5f37ba560a17a2194d55f52fd0c711e0e42b41975494bb109b000000a4022c0d9f0000000000000000000000000000000000000000000017aaeff2758a742d64050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000648450d9c30b73e2229303026107a1f7eb639f6c00000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000648450d9c30b73e2229303026107a1f7eb639f6c000000a4022c0d9f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045e50d8f6ab908d800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d00000000000000000000000000000000000000000000000045e50d8f6ab908d8
0x633fe6b14167af4e5c14911009311fe7f0dae914a277e715ff83d04bb6b3e440,13664575,206,1,1,8.651778590864948,0.0,0.009936815395953221,8.641841775468995,0x5b2e99170000000000000000000000000a04e8b4d2014cd2d07a9eaf946945bed1262a99000000000000000000000000298d492e8c1d909d3f63bc4a36c66c64acb3d6950000000000000000000000000000000000000000000007eae4e0def66852aa68
0x667caff7620e7ff664e8210b1d4679081cdb728333cce96d01cb4a2c8eac6b6a,13649451,35,0,2,-0.0408960399999996,0.0,0.0289152838429598,-0.0698113238429594,0x04236cf574948a441fa42ae60fc39e993ed0a81041186566000000040902f1aca55ba5d915a53e3c0514ff4e232eb50af12922ec8000004400000000000000000000000000000000000000000000000000914abb50eb9000f39b5b9b000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000619859e674948a441fa42ae60fc39e993ed0a81041186566000000040902f1ac5af2be193a6abca9c8817001f45744777db3075600000044a9059cbb00000000000000000000000074948a441fa42ae60fc39e993ed0a8104118656600000000000000000000000000000000000000000000000000000001246eae1674948a441fa42ae60fc39e993ed0a8104118656600000084022c0d9f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000175115dc6fc6b7800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f660000000000000000000000000000000000000000000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d0000000000000000000000000000000000000000000000000175115dc6fc6b78
0x66aa5ff31deb1ff133c879152a6edfe4ae65f4bce0a2a14612a3948c7023840d,13504013,80,0,2,-11.019043445582973,0.0,0.023805081621437057,-11.042848527204411,0x04236cf5c02aaa39b223fe8d0a0e5c4f27ead9083c756cc28000000400000000000000000000000000000000000000000000000098eb81a1e291c55dd0e30db02f62f2b4c5fcd7570a709dec05d68ea19c82a9ec00000124128acb08000000000000000000000000811beed0119b4afce20d2583eb608c6f7af1954f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000098eb81a1e291c55d000000000000000000000000fffd8963efd1fc6a506488495d951d5263988d2500000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000060c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000044a9059cbb0000000000000000000000002f62f2b4c5fcd7570a709dec05d68ea19c82a9ec00000000000000000000000000000000000000000000000098eb81a1e291c55d0000005c811beed0119b4afce20d2583eb608c6f7af1954f000000a4022c0d9f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009dc7bd412b27fce300000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d0000000000000000000000000000000000000000000000009dc7bd412b27fce3
0x673dbda3412adb0b5ce42bff0eae02f017e186eb1438d30fbe2547b045a22d7b,13471306,20,0,2,-3.5301662414937867,0.0,0.006476528045842648,-3.5366427695396294,0x04236cf5c02aaa39b223fe8d0a0e5c4f27ead9083c756cc28000000400000000000000000000000000000000000000000000000030fdab7e36502000d0e30db08597fa0773888107e2867d36dd87fe5bafeab328000000040902f1ac0cfbed8f2248d2735203f602be0cae5a3131ec68000000043850c7bd8597fa0773888107e2867d36dd87fe5bafeab328000000040902f1acc02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000006423b872dd00000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f660000000000000000000000008597fa0773888107e2867d36dd87fe5bafeab32800000000000000000000000000000000000000000000000030fdab7e365020008597fa0773888107e2867d36dd87fe5bafeab32800000084022c0d9f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003016700000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f660000000000000000000000000000000000000000000000000000000000000000cc8fa225d80b9c7d42f96e9570156c65d6caaa250000002470a0823100000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f660cfbed8f2248d2735203f602be0cae5a3131ec6800000124128acb0800000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030167000000000000000000000000fffd8963efd1fc6a506488495d951d5263988d2500000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000060cc8fa225d80b9c7d42f96e9570156c65d6caaa2500000044a9059cbb0000000000000000000000000cfbed8f2248d2735203f602be0cae5a3131ec6800000000000000000000000000000000000000000000000000000000000301670000005cc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d0000000000000000000000000000000000000000000000003379e8dafc0ff7fc
0x6caa7c5872a3d8a58bc7237e629479bbe9a3ee5aa9b62df15b3f651e65bf202b,13546790,77,0,2,-10.29892688,0.0,0.01708694672334644,-10.316013826723346,0x04236cf5c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2800000040000000000000000000000000000000000000000000000008eed236e6a1f4000d0e30db0c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000006423b872dd00000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f6600000000000000000000000015e86e6f65ef7ea1dbb72a5e51a07926fb1c82e30000000000000000000000000000000000000000000000008eed236e6a1f400015e86e6f65ef7ea1dbb72a5e51a07926fb1c82e300000084022c0d9f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000095e71819cdbf1c2a745e00000000000000000000000008650bb9dc722c9c8c62e79c2bafa2d3fc5b3293000000000000000000000000000000000000000000000000000000000000000008650bb9dc722c9c8c62e79c2bafa2d3fc5b329300000084022c0d9f000000000000000000000000000000000000000000000000935de8f64cecc7a0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f660000000000000000000000000000000000000000000000000000000000000020c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d000000000000000000000000000000000000000000000000935de8f64cecc7a0
0x773e2a120a791aae2d68d5330f90644375701f46223be18f5b6fb66e82823535,13660146,15,0,2,-0.6927014773211557,0.0,0.05967529813128044,-0.7523767754524362,0x04236cf5c02aaa39b223fe8d0a0e5c4f27ead9083c756cc280000004000000000000000000000000000000000000000000000000099cf852d31da480d0e30db0f4f71bc321e1ed2fff8165e524dfba24dcfcff5f000000043850c7bd0557af8e3f114fcada7325907bcd0f684e3f9005000000040902f1acf4f71bc321e1ed2fff8165e524dfba24dcfcff5f00000144128acb080027100000000000000000000557af8e3f114fcada7325907bcd0f684e3f90050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000099cf852d31da480000000000000000000000000fffd8963efd1fc6a506488495d951d5263988d2500000000000000000000000000000000000000000000000000000000000000a00000000000000000000000000000000000000000000000000000000000000080c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000006423b872dd00000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f66000000000000000000000000f4f71bc321e1ed2fff8165e524dfba24dcfcff5f000000000000000000000000000000000000000000000000099cf852d31da4800000007c0557af8e3f114fcada7325907bcd0f684e3f9005000000040902f1ac0557af8e3f114fcada7325907bcd0f684e3f900500000084022c0d9f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000263130cc97831d4100000000000000000000000031b7e144b2cf261a015004bee9c84a98263e2f660000000000000000000000000000000000000000000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000242e1a7d4d000000000000000000000000000000000000000000000000263130cc97831d41
